ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
4619,21,20444.430753219705,0.16028494978469998,1,293,13792,1334,14833
4620,50,20833.7881227101,0.3515756461787047,0,18,0,0,-18
4621,50,43281.26427552551,0.19592141002546468,1,1534,10223,2058,10747
4622,49,33907.51469979476,0.14654562763075435,1,2382,7675,2164,7457
4623,30,20650.036576031704,0.1110049254641512,1,776,8409,6453,14086
4624,53,21023.834001673415,0.067329596225383,1,1297,6427,2463,7593
4625,43,21846.136552654996,0.18095814870597984,1,322,5513,1663,6854
4626,38,20441.74528991836,0.09638637541539147,1,739,5274,1403,5938
4627,18,30907.226572555788,0.006690878175857988,1,248,7826,1739,9317
4628,29,60580.3689303989,0.053478126969245914,0,169,0,0,-169
4629,20,23287.395058016413,0.1511517948147219,0,35,0,0,-35
4630,30,35879.13876753889,0.3619487827937828,0,8,0,0,-8
4631,20,177851.99861571033,0.018239376438954985,1,28,6765,1967,8704
4632,20,26633.67398063474,0.0015905411211404015,1,1321,15334,2105,16118
4633,34,25302.46802484192,0.08084350829288507,1,638,8475,1390,9227
4634,35,23128.60798702768,0.014794699924193128,1,969,5907,2189,7127
4635,74,26267.201888796626,0.031146428027889205,1,106,7882,1403,9179
4636,32,20790.39580062082,0.17753792974697763,0,106,0,0,-106
4637,74,22689.40569568284,0.005582619094985818,1,1013,6066,1479,6532
4638,40,30831.37324684748,0.4851798974445561,1,130,10984,2757,13611
4639,59,20140.600416468376,0.02644486760584919,0,42,0,0,-42
4640,44,22014.26950205062,0.1460276512145159,1,547,32540,2339,34332
4641,64,27769.530523378286,0.16058631201829618,1,54,9888,1463,11297
4642,47,24033.897464533213,0.03393423555145549,1,148,5534,1604,6990
4643,55,21278.114902899968,0.028154145058528746,1,605,6705,2831,8931
4644,19,31977.616852160343,0.059396906479824416,0,39,0,0,-39
4645,31,24853.139063888986,0.082110375567178,1,585,9747,2684,11846
4646,39,20692.151117486104,0.05557449848780116,1,98,7651,1731,9284
4647,20,33409.41638915251,0.05654214068025678,1,945,6305,1494,6854
4648,69,22952.785678968572,0.3285372971409256,0,29,0,0,-29
4649,68,23445.53660960051,0.07744808785707717,1,498,5406,2499,7407
4650,54,20808.20219651548,0.1338540032072768,1,1520,6130,3947,8557
4651,53,33481.44659014998,0.161346446996685,1,844,5274,1516,5946
4652,73,27443.833375582544,0.14622513713736784,1,236,5694,2111,7569
4653,48,52535.71220300176,0.03777592222840367,1,1953,10125,2549,10721
4654,23,24786.03156263941,0.015503192414970527,1,877,5699,1592,6414
4655,39,21929.174904755437,0.18860610286145826,1,353,5361,1390,6398
4656,63,22303.911674483737,0.21806669454119543,1,382,10620,1474,11712
4657,32,26663.34146005837,0.09397451775202413,1,2296,6251,2221,6176
4658,75,27163.74744619245,0.060535893409413004,1,732,5887,1555,6710
4659,61,21762.475857014968,0.14354928883218646,1,381,6335,1592,7546
4660,55,38440.478308091435,0.4035879286067631,1,705,6236,1769,7300
4661,22,27590.746742635998,0.16244946594989984,1,134,6648,2647,9161
4662,52,31439.485775047244,0.14775480943256156,1,1011,5573,1464,6026
4663,46,21455.6625098796,0.007714846688268991,1,375,7776,1491,8892
4664,64,31436.83417474143,0.19792708406592024,1,742,5407,1339,6004
4665,74,25808.290456038594,0.23346845920672654,1,154,6416,1379,7641
4666,58,21504.638758009045,0.04025326572358954,1,736,6392,1801,7457
4667,64,21260.478422169712,0.1904434065029194,0,4,0,0,-4
4668,47,24868.74111776053,0.13549601027353916,1,492,5983,1400,6891
4669,18,31159.789985273306,0.31269233722118134,1,85,7279,1579,8773
4670,23,20979.389835006623,0.01401683696039994,0,23,0,0,-23
4671,30,23447.182051481068,0.021020074976936948,1,296,7735,1986,9425
4672,38,40125.57873492594,0.3668397856489516,1,391,5802,1729,7140
4673,45,21731.621168576294,0.34943703899744893,1,92,5461,1527,6896
4674,54,31993.132147853186,0.014083307912043048,1,282,10430,1907,12055
4675,66,30085.31771306991,0.13482843564973962,1,42,8192,1997,10147
4676,32,20358.892211385835,0.21853613025700871,0,30,0,0,-30
4677,42,23488.34619285586,0.0828293056226179,1,1205,6287,2466,7548
4678,18,32443.01199795719,0.3809898149128005,1,1324,9898,1703,10277
4679,30,64125.02721768709,0.23034570666069745,0,3,0,0,-3
4680,20,20250.779010020215,0.0507067336444111,1,171,7002,1346,8177
4681,75,20258.95889741569,0.30803249699968366,1,1128,7790,2258,8920
4682,74,20565.331075426868,0.1298640581833928,0,32,0,0,-32
4683,35,21338.150500828615,0.18742305884381116,1,1091,8266,1423,8598
4684,30,24918.234786766534,0.10027535051388446,1,584,6791,2457,8664
4685,75,22811.732702766683,0.04447530911238345,1,305,8742,1393,9830
4686,44,30891.550907325956,0.03996751440839178,0,96,0,0,-96
4687,20,27567.766808103534,0.003139582722379303,1,1683,6706,1707,6730
4688,50,21890.86581693045,0.09858671841724442,1,1321,14751,1463,14893
4689,33,20281.71924550849,0.38915636358102795,0,56,0,0,-56
4690,37,25547.11666822586,0.19429772905239762,1,386,10336,2668,12618
4691,40,22302.01307169767,0.049061456930610294,1,1498,7975,3763,10240
4692,37,20754.37213391691,0.11100643606207608,0,11,0,0,-11
4693,19,37250.027143617684,0.01485972465975597,1,87,5320,1387,6620
4694,23,28500.83790965516,0.04337437327030059,1,403,5530,2887,8014
4695,66,21221.177865495192,0.009000791491022021,0,12,0,0,-12
4696,28,20354.17365232229,0.14604550318605208,1,814,6096,1508,6790
4697,55,28115.467578155156,0.039731806671556055,0,158,0,0,-158
4698,66,39397.09855355725,0.18707691122858125,1,176,5301,1824,6949
4699,46,20382.14304249434,0.0935622694262256,1,1952,6318,2072,6438
4700,47,20524.04463059649,0.0015469833599243358,1,324,25905,1900,27481
4701,19,40081.53021528101,0.07103515696476344,1,262,5859,1539,7136
4702,39,22515.93437637031,0.11829085294145351,1,292,9830,1794,11332
4703,43,27910.024827842462,0.09187513139564198,1,377,8391,1526,9540
4704,26,23258.239201569002,0.13333345532852645,0,83,0,0,-83
4705,67,41411.967660762435,0.02858730069281976,1,472,12386,1778,13692
4706,26,20781.371598148136,0.1753581807289438,1,895,6024,2075,7204
4707,30,21088.19180819804,0.2725788800961202,1,206,6203,1492,7489
4708,30,26358.768089457837,0.008906866142414758,1,247,8279,1921,9953
4709,59,21649.189525307895,0.15702630522295374,1,948,5579,1444,6075
4710,44,21016.010260382594,0.01730367646405945,1,233,6634,1382,7783
4711,26,24364.44721946291,0.05593947872499139,0,37,0,0,-37
4712,22,23369.307770303265,0.14509783630523432,0,62,0,0,-62
4713,18,43240.620571668274,0.279247378745746,1,113,5564,1359,6810
4714,75,24015.825685998963,0.09209631858607342,0,19,0,0,-19
4715,35,22404.287432858677,0.0622469158558432,1,920,6911,1391,7382
4716,38,32078.82370549349,0.03377264957325006,0,48,0,0,-48
4717,33,21359.522219489423,0.019043899425044843,1,875,7302,3321,9748
4718,49,24237.82263340858,0.25778326895983117,1,65,6928,1841,8704
4719,50,28944.510191069417,0.06173396653225309,0,5,0,0,-5
4720,75,21211.788236736455,0.1262020912553709,0,156,0,0,-156
4721,41,26868.966684804913,0.012471632288676,1,1948,13222,1750,13024
4722,27,20221.836279772764,0.04369443559022413,1,1011,19528,1423,19940
4723,26,20870.188410845825,0.0322604719032868,1,161,11444,1395,12678
4724,63,21737.337011301188,0.02839236744327585,1,118,6898,1708,8488
4725,19,38223.05779414574,0.048017783466171256,0,4,0,0,-4
4726,24,22668.274242080683,0.06440643495337132,1,738,8065,1473,8800
4727,33,21404.938829812658,0.03901390080749648,1,576,9480,2475,11379
4728,66,20199.46791086527,0.12812806819789213,0,95,0,0,-95
4729,47,20800.83964262583,0.08503352760598433,0,96,0,0,-96
4730,27,20035.309732605376,0.01833332173529416,0,26,0,0,-26
4731,39,27160.690278542264,0.44885914143135375,1,411,8973,2079,10641
4732,22,29190.425177500558,0.02107076769574259,1,483,12077,2287,13881
4733,28,42867.033645745265,0.26037668919515783,1,1065,5689,1791,6415
4734,20,26870.051005700876,0.24852415256050647,0,6,0,0,-6
4735,47,26161.707326967084,0.1589641470590006,1,666,6153,2242,7729
4736,54,36288.772434962695,0.04125200481508797,1,408,7453,1476,8521
4737,57,32775.53505129785,0.03862738289815895,1,620,11327,1515,12222
4738,38,21139.356325643814,0.02692407193237661,1,1114,5252,1433,5571
4739,64,21331.080980998966,0.028181843416604607,0,32,0,0,-32
4740,40,30248.06415780788,0.008796240646982085,1,281,5241,1399,6359
4741,30,22572.59841074468,0.10229939704735187,1,61,6454,1563,7956
4742,27,21962.220636347087,0.026380585226781737,1,840,8920,1625,9705
4743,69,52029.54591988921,0.06343490399125319,1,724,11271,1647,12194
4744,68,25791.717328446593,0.07519464895598385,1,879,34286,3584,36991
4745,21,33723.096510627736,0.07536141255720717,1,190,5505,1962,7277
4746,19,27670.94658506256,0.05604271566397386,1,1393,6724,1524,6855
4747,23,22126.76459675659,0.3361470116034761,1,913,8848,1772,9707
4748,39,37629.979087117645,0.0063056547503010894,1,591,5300,1828,6537
4749,42,20176.785018690363,0.09960697688043976,1,498,5382,2288,7172
4750,62,33413.841692998605,0.3064695655862021,1,289,9104,1608,10423
4751,28,21978.06455006203,0.11368234120861923,1,997,10793,1382,11178
4752,57,23670.798869893108,0.12737335497844868,1,318,9388,1554,10624
4753,21,58535.253325895734,0.09202090265964662,1,1027,10967,1355,11295
4754,46,29907.223142074978,0.142995683278815,1,783,5753,1384,6354
4755,19,20997.044468224147,0.09968654431722752,1,364,32253,1847,33736
4756,68,22710.73828389581,0.13499992793583188,1,141,8708,1366,9933
4757,44,21051.53101036309,0.16481708758060337,0,15,0,0,-15
4758,66,26192.80399896871,0.08835638716158628,0,321,0,0,-321
4759,28,21673.958393770474,0.0769109746600735,1,237,5370,1747,6880
4760,20,20318.890228592325,0.003349078444402298,0,14,0,0,-14
4761,49,20294.82035610646,0.1309675416131342,1,220,11033,2313,13126
4762,27,41835.15183943531,0.011523913470840868,0,1,0,0,-1
4763,25,26022.978772930026,0.07122367270864643,1,270,13457,1376,14563
4764,72,21762.773919569867,0.07298155412348355,1,223,16727,2237,18741
4765,45,91710.86489939698,0.1914325664239236,1,1742,5711,1863,5832
4766,38,36108.492508906485,0.1338907796066871,0,133,0,0,-133
4767,47,20293.46811342199,0.0011140114436753925,1,117,7965,1985,9833
4768,35,34745.94410445104,0.1785800951797648,1,411,6766,1512,7867
4769,31,23076.533700307304,0.09305182923721068,1,705,5347,2776,7418
4770,24,34875.00785083294,0.11299916544165343,1,164,9534,1607,10977
4771,71,20575.510409279104,0.04371980335349106,0,13,0,0,-13
4772,32,25484.8170736576,0.23270648170188094,1,176,9681,4306,13811
4773,62,62878.01186274321,0.395553346434359,0,62,0,0,-62
4774,72,21199.668860150647,0.142381641911712,1,87,23689,2031,25633
4775,40,26337.6060834222,0.09116256828242669,1,137,10052,1509,11424
4776,39,50083.49235296771,0.13169415223727696,1,2128,8721,1469,8062
4777,22,25034.436060087726,0.35504430235905693,1,1176,8955,1586,9365
4778,20,85379.80199865262,0.06106006983014462,0,0,0,0,0
4779,21,20010.332354890437,0.07055721651565455,1,1421,5624,3297,7500
4780,35,21327.762131355757,0.22709791627723955,1,1558,6861,1654,6957
4781,74,23193.089586682752,0.16985698781443806,0,78,0,0,-78
4782,50,21288.335573381293,0.2191057110159029,1,508,28650,2252,30394
4783,45,28029.21578375325,0.04397707947860893,1,1261,6603,5483,10825
4784,75,23056.10988641126,0.16886746454573556,1,102,5846,1683,7427
4785,26,23011.591884397978,0.1969308975515822,1,864,6106,8059,13301
4786,40,66705.29840447125,0.3685309959172237,1,340,7744,2067,9471
4787,22,24481.714944267555,0.03240115919067635,1,309,34966,1569,36226
4788,75,23786.028302807543,0.04912823855819726,1,416,9674,1664,10922
4789,24,28434.89993599956,0.018837154231883202,1,865,5637,1503,6275
4790,57,34912.2762870273,0.017625702154474954,1,458,7154,2044,8740
4791,44,44495.833621142396,0.11349256523933146,0,70,0,0,-70
4792,49,23451.176379387325,0.07655886263696093,1,375,7489,4522,11636
4793,66,25706.74071712876,0.035187729731607144,1,1477,6911,3633,9067
4794,55,20147.298116872877,0.03990184280723148,0,21,0,0,-21
4795,59,23660.131660227362,0.02267164503534952,1,122,5671,1345,6894
4796,22,26142.414832748334,0.2670133148939046,0,49,0,0,-49
4797,73,161807.7659732819,0.20646025601232465,0,50,0,0,-50
4798,28,191192.02793144298,0.1796202234783273,1,462,7096,1339,7973
4799,28,31931.899626972532,0.24663113327715336,1,1279,5879,7631,12231
4800,46,28846.158741984298,0.03001252218181363,1,1240,5941,5186,9887
4801,44,26323.610275187173,0.08599121991466908,1,325,9140,1781,10596
4802,44,28208.74873190068,0.03938498572902752,0,49,0,0,-49
4803,27,23104.827943177785,0.0008064656189775946,0,41,0,0,-41
4804,47,26608.72244156614,0.04338313718178832,1,655,9146,1392,9883
4805,63,25283.3651151953,0.012422960125057362,1,157,9951,2718,12512
4806,75,30480.37983340281,0.013987571177489238,1,346,12514,1695,13863
4807,36,24241.736695818796,0.019003412657979092,1,589,7157,1399,7967
4808,49,31924.315893334453,0.20427745820725343,1,162,5746,1516,7100
4809,22,24788.947685599636,0.18738285356573794,1,711,5330,2129,6748
4810,47,20371.371883428506,0.11286659241845073,1,713,5360,1607,6254
4811,25,24324.209996095306,0.12007996074767172,1,857,5839,1757,6739
4812,25,30901.98274101905,0.06468090443662101,1,1436,6511,1792,6867
4813,50,20200.937830549232,0.06194965469463261,0,52,0,0,-52
4814,39,24362.617714143493,0.07916728064471966,1,834,7333,3564,10063
4815,43,26338.66748021786,0.03188436765956293,1,427,7327,1770,8670
4816,65,32020.90595961959,0.042723129211598765,0,100,0,0,-100
4817,19,23329.686352052406,0.0523319154174828,1,483,12010,1967,13494
4818,42,20184.388491158912,0.010881345383568254,1,309,5677,1692,7060
4819,38,27912.691942883335,0.1314415969739889,1,642,5896,1388,6642
4820,28,22179.22121850337,0.07628287218209608,1,884,5990,1589,6695
4821,58,21673.33907122078,0.08519545957269317,0,25,0,0,-25
4822,19,27703.80272480395,0.12670064693276573,0,35,0,0,-35
4823,22,20959.867425096374,0.051843085282369104,1,278,10315,3086,13123
4824,42,27268.951415834264,0.2809365976824632,1,481,5439,2650,7608
4825,20,26937.40288104228,0.2225316113582214,1,1320,12993,1835,13508
4826,39,26001.46534162299,0.03268381666641185,1,264,9715,1843,11294
4827,72,21193.90214559455,0.03324926367488352,1,979,5821,1974,6816
4828,30,39339.00503614808,0.050955016800381586,1,285,5784,1737,7236
4829,35,21801.345120655697,0.3524929445480426,0,39,0,0,-39
4830,57,21428.884638792948,0.008733671378760157,1,738,18470,3191,20923
4831,38,23155.300413496254,0.06054425269649765,0,103,0,0,-103
4832,41,22981.513709175844,0.23582384074394627,0,29,0,0,-29
4833,18,24821.385019590693,0.2597056366220979,1,426,7930,1423,8927
4834,31,22429.37539715449,0.2348662854139428,1,2204,7144,1583,6523
4835,65,26123.870781311773,0.0028593736504654178,1,282,6875,1385,7978
4836,33,38246.51435290865,0.03972420664560201,1,838,9190,1718,10070
4837,50,31516.5274908074,0.0036720815679886277,1,1062,21310,1380,21628
4838,52,20352.0385741061,0.08799327554284112,1,2231,7889,1803,7461
4839,26,21119.326274353058,0.036157691063455774,0,85,0,0,-85
4840,23,23883.081848205067,0.029583856953251986,1,305,7181,2483,9359
4841,52,33975.24602587968,0.05425823192933415,1,658,13329,1380,14051
4842,56,32537.902365496746,0.0119326732799208,0,49,0,0,-49
4843,24,33592.063317643544,0.3064460590570774,1,254,6228,1374,7348
4844,31,24681.191586683057,0.1226122170401636,1,191,7488,1373,8670
4845,34,42639.84457740406,0.030537269906682294,1,486,160463,1608,161585
4846,66,38224.19612245945,0.009320659500732078,1,161,7636,1630,9105
4847,64,23970.783244277904,0.06167945145798879,1,59,17891,6389,24221
4848,22,60141.864934970996,0.22686369098574663,0,8,0,0,-8
4849,22,21116.40005483172,0.09705956441582715,1,289,28518,1455,29684
4850,56,21404.81111102719,0.043881093014823784,1,281,5439,1957,7115
4851,48,30950.02092575623,0.05166789029129807,1,189,7385,1593,8789
4852,28,25333.823049773142,0.013244509101247703,1,312,6650,1373,7711
4853,19,38200.69722585592,0.08199200809699124,1,650,14043,1683,15076
4854,20,23502.220965958066,0.12085688949581475,0,3,0,0,-3
4855,50,35711.98616916945,0.08568666726997488,1,1282,7310,2586,8614
4856,44,21797.604753173768,0.24347475626804385,0,40,0,0,-40
4857,34,28467.60454574147,0.06051825633348065,1,302,5956,1470,7124
4858,36,26529.81868380394,0.0362874389877569,1,449,5603,2006,7160
4859,30,20536.276959917563,0.06201778047929938,0,47,0,0,-47
4860,48,245405.84533189388,0.08386842865234169,1,1021,17215,1486,17680
4861,22,25755.194729023144,0.12287170415646158,0,7,0,0,-7
4862,53,35240.58893728438,0.16350729190012003,1,626,8705,2640,10719
4863,47,23067.256131218517,0.30315116195803793,0,4,0,0,-4
4864,69,21983.90721969582,0.1683919579240576,1,429,7116,1457,8144
4865,45,33139.54046080638,0.21165076934799684,1,603,5706,2760,7863
4866,40,23757.670590688947,0.06491339156716071,0,67,0,0,-67
4867,45,21896.500239249544,0.05951407582395904,1,769,7904,1685,8820
4868,62,22596.475239989733,0.3067080001743624,1,123,10821,2386,13084
4869,20,45430.72148941958,0.19029791837603705,0,51,0,0,-51
4870,43,23296.441978216808,0.2530277250686666,0,75,0,0,-75
4871,42,31267.90209273383,0.11789523451296281,1,156,5581,1749,7174
4872,27,23814.564393017936,0.022548155324856503,1,595,33301,1706,34412
4873,48,36537.45512219943,0.07235509486735722,1,1004,6728,1486,7210
4874,71,22837.05078565204,0.14866005737805163,1,872,5595,1636,6359
4875,19,24027.15928281196,0.05935671157461734,1,207,9296,1431,10520
4876,67,23966.83920720739,0.0810601908163495,0,157,0,0,-157
4877,28,26908.88995360753,0.21613312150211877,1,120,5578,2073,7531
4878,27,30828.222421225524,0.2785239951237872,1,2903,5954,1495,4546
4879,48,20925.95982641555,0.1946761293756549,0,23,0,0,-23
4880,25,48201.75533104852,0.19386925129924298,1,908,9306,3638,12036
4881,23,36697.42532344604,0.08165842047049028,1,826,5384,2219,6777
4882,72,21308.134074408346,0.2982438469234527,1,574,6307,1398,7131
4883,32,20160.03343542718,0.13989796780036887,1,125,10406,1744,12025
4884,47,32857.92774483526,0.03922384311908408,1,164,9076,2253,11165
4885,28,29592.21883900132,0.08589433736007196,0,196,0,0,-196
4886,36,20110.566596297485,0.08469362169065581,0,37,0,0,-37
4887,46,26833.6638715783,0.2306777568985339,1,860,6153,6626,11919
4888,57,47516.47213630931,0.1455843927081889,1,147,5979,1690,7522
4889,53,30302.551930904163,0.17211080580092908,0,92,0,0,-92
4890,24,23148.079222914745,0.1866717032888311,1,499,12657,3373,15531
4891,22,20740.07452236831,0.054102975475579525,1,155,20541,1793,22179
4892,53,23143.370251160788,0.12861641370068289,1,172,6439,1815,8082
4893,27,20074.69923604353,0.07766983149364541,1,571,6684,1381,7494
4894,54,36772.668184768016,0.05265322487504638,0,0,0,0,0
4895,67,25141.8031533744,0.1225386878920242,1,328,9457,1545,10674
4896,43,23860.637825234608,0.024844508300038412,0,51,0,0,-51
4897,63,20957.48416975913,0.10632016672506166,0,180,0,0,-180
4898,30,23125.63651754911,0.1709700141764262,1,813,16622,2040,17849
4899,28,23109.28444153738,0.11105053423474326,0,0,0,0,0
