likes,marked_as_ads,date,text
728,0,1684256538,"⚡️ «Бавария» вряд ли выкупит Канселу у «Ман Сити»! 👇 
 
🪄 Мать Роналду опровергла, что колдовала, чтобы разлучить Криштиану и Джорджину: «Я не сдамся, пока газета не заплатит за все, что было написано» 
 
❤ Морган об «Арсенале»: «Мы бы выиграли АПЛ, если бы подписали Роналду – а он хотел – после ухода из «МЮ». Он умеет забивать и брать трофеи» 
 
💜 Кройфф покинет пост спортивного директора «Барселоны» 30 июня 
 
🚹 Гвардиола о «Ман Сити»: «Мое наследие уже выдающееся. Но матч с «Реалом», может быть, важнейший за все мое время здесь» 
 
🗣 Пеп Гвардиола: «Реал» – самый сильный соперник в ЛЧ. «Сити» должен сыграть лучше, чем в Мадриде, чтобы выйти в финал» 
 
💢 Хавбек «Милана» Беннасер выбыл на 6 месяцев минимум после операции на колене 
 
🍌 «Барсу» могут отстранить от еврокубков хотя бы на год. Это самый большой скандал в истории испанского футбола». Вице-президент «Бетиса» Каталан о деле Негрейры 
 
💰 «Арсенал» за 170 млн фунтов может купить Райса и Кайседо и потратить летом более 200 млн [The Times] 
 
💶 «Барса» может предложить 45 млн евро за форварда «Атлетико Паранаэнсе» Роке. Клуб думает об этом [Goal] 
 
❗️ «Кардифф» требует 110 млн евро от «Нанта» из-за гибели Салы. Клуб из Чемпионшипа обратился в суд во Франции [L’Équipe] 
 
🅱 «Бавария» вряд ли выкупит Канселу у «Ман Сити» за 70 млн евро. Он не рассчитывает, что будет играть за клуб в новом сезоне [Sky Sport]"
1679,0,1684254600,"Роберт Левандовски забил более 20 голов во всех своих сезонах, кроме двух, играя в высших лигах Европы 🔝

#vkfootball"
2076,0,1684252803,"Ориги: «Вызов принят!» 😎
 
Только одна команда в истории ЛЧ вышла в финал, проиграв первый полуфинал с разницей в два или более мяча — «Ливерпуль» прошел «Барселону» в сезоне 2018/19

#vkfootball"
2598,0,1684251345,"Алексия Путельяс и Хави тогда и сейчас 🤗

#vkfootball"
1937,0,1684249204,"Это мы будем смотреть! 🤩

#vkfootball"
2430,0,1684247400,"Медперсонал «Брайтона» в порядке 😁

#vkfootball"
4089,0,1684245602,"Трудно поверить, но малый из «Барсы» Ямаль уже выиграл больше трофеев, чем Харри Кейн 😱

#vkfootball"
2602,0,1684243800,"Марадоне бы понравился этот сезон 🙌🇦🇷

#vkfootball"
2174,0,1684242003,"Ничего личного, но: 🙃 
 
Худший сезон «Челси»: без трофеев 🙅‍♂ 
 
Лучший сезон «Арсенала» за 20 лет: без трофеев 🤷‍♂

#vkfootball"
1889,0,1684240200,"А вот это внезапно: Холанд показал подарок от фанатов «Эвертона» 😏 
 
Эрлингу передали статуэтку в честь бомбардирского рекорда в Премьер-лиге 👟🔝

#vkfootball"
2203,0,1684238403,"У «Ман Сити» самые высокие шансы на победу в ЛЧ от Live Score 😏

#vkfootball"
2330,0,1684236600,"Легенда уходит 😟

#vkfootball"
2185,0,1684234803,"Джуда ждут в Испании 🔥

#vkfootball"
1774,0,1684233000,"Они не проигрывали ни одной игры Эредивизи с сентября 2022 года 😱

#vkfootball"
2504,0,1684231202,"Фантастическая Dream Team получилась 🤩 
 
Игроки, сыгравшие больше всего игр вместе с Серхио в «Барселоне» 🔥

#vkfootball"
2110,0,1684229400,"Главная цель Юргена — зона ЛЧ 👌

#vkfootball"
1114,0,1684227604,"Настоящий праздник в Барселоне 😍

#vkfootball"
2340,0,1684225800,"Чемпионы 🏆

#vkfootball"
2010,0,1684224002,"Шансы на зону ЛЧ теперь реальные 👍

#vkfootball"
1391,0,1684222200,"5 за смелость, 2 за исполнение 😂

#vkfootball"
653,0,1684220404,"«ПСЖ» хочет заменить Месси Силвой 🙃

#vkfootball"
2191,0,1684216801,"ЛЧ не заставила долго скучать, сегодня ответный матч в Милане 😍 
 
В первом матче «Интер» одолел «Милан» со счётом 0:2, а как будет сегодня? 🔥

#vkfootball"
2407,0,1684213628,"Марсело снова в сборной ✅

#vkfootball"
2964,0,1684207800,"Ученики Пепа дают результат! 🔝
 
✅ «Бернли» Компани досрочно выиграл Чемпионшип 
 
✅ «Барселона» Хави досрочно выиграла Ла Лигу

#vkfootball"
1835,0,1684197000,"Нужно все варианты попробовать 😁

#vkfootball"
3711,0,1684183972,"Салах оформил хет-трик из ассистов, а «Ливерпуль» разгромил «Лестер»! 🔝

#vkfootball"
2237,0,1684182600,"Хорош! 👌

#vkfootball"
6853,0,1684180800,"Обамеянг сыграл всего 8 минут в этом сезоне Ла Лиги, но свою золотую медаль получит! 🥇

Это первое чемпионство в его карьере! 🏆

#vkfootball"
1685,0,1684179000,"Уже не пригодится 😬

#vkfootball"
1073,0,1684177201,"⚡ Неймар в Барселоне отпраздновал с игроками «блауграны» победу в Ла Лиге! 👇 
 
🏴 «Вулвс» хотят от «Барселоны» минимум 50 млн евро за Невеша и на обмен игроками не согласны. Каталонцы готовят предложение [The Telegraph] 
 
🇩🇪 «Бавария» попробует подписать Ковачича в случае ухода Гравенберха [Sport1] 
 
🏴 «Ман Сити» хочет сохранить Гюндогана, и хавбек не сообщал о намерении уйти – решать будет летом. Он интересен «Барсе» и клубу из Италии [ESPN] 
 
👀 «Бавария» и «Боруссия» интересуются Эдсоном Альваресом. «Аякс» готов продать хавбека за 35 млн евро [Sport1] 
 
👋 Туанзебе уйдет из «МЮ» свободным агентом по окончании сезона [Фабрицио Романо] 
 
🇩🇪 «Айнтрахт» подписал хавбека «Вольфсбурга» Мармуша. Контракт – до 2027 года 

🇪🇸 Ла Лига одобрит финансовый план «Барсы» – это позволит подписать Месси. Клуб запросил документ об этом, чтобы гарантировать Лео, что его зарегистрируют [Fox Sports] 
 
🌈 «Нант» оштрафует форварда сборной Египта Мохамеда. Он отказался надеть радужную футболку на матч с «Тулузой» [Ouest-France] 
 
🏴 «МЮ» лидирует в борьбе за Осимхена. Скауты «Челси» были на игре с «Монцей» (0:2) – форвард их не впечатлил, но клуб продолжает работать над трансфером [GIFN] 
 
⭐ Неймар в Барселоне отпраздновал с игроками «блауграны» победу в Ла Лиге. Бразилец присоединился к бывшим партнерам в ночном клубе Carpe Diem в Олимпийском порту [Diario Sport]

#vkfootball"
