ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
5959,0,0,8,0,-8
5960,0,0,34,0,-34
5961,0,0,40,0,-40
5962,1,0,20,0,-20
5963,0,0,55,0,-55
5964,0,0,11,0,-11
5965,0,0,25,0,-25
5966,1,0,93,0,-93
5967,0,0,44,0,-44
5968,0,0,37,0,-37
5969,1,0,13,0,-13
5970,1,0,161,0,-161
5971,1,0,90,0,-90
5972,0,0,50,0,-50
5973,1,1,292,1751,1459
5974,1,0,62,0,-62
5975,0,0,103,0,-103
5976,0,0,43,0,-43
5977,0,0,52,0,-52
5978,1,0,47,0,-47
5979,0,0,35,0,-35
5980,1,0,25,0,-25
5981,1,0,49,0,-49
5982,1,1,221,1277,1056
5983,0,0,57,0,-57
5984,1,0,1,0,-1
5985,1,0,14,0,-14
5986,1,0,8,0,-8
5987,0,0,48,0,-48
5988,1,0,49,0,-49
5989,1,0,5,0,-5
5990,1,1,222,1262,1040
5991,0,0,0,0,0
5992,0,0,18,0,-18
5993,1,1,641,1305,664
5994,0,0,15,0,-15
5995,0,0,47,0,-47
5996,1,0,2,0,-2
5997,0,0,25,0,-25
5998,1,0,33,0,-33
5999,0,0,110,0,-110
6000,0,0,7,0,-7
6001,0,0,82,0,-82
6002,0,0,28,0,-28
6003,1,0,19,0,-19
6004,0,0,3,0,-3
6005,1,1,89,1395,1306
6006,0,0,12,0,-12
6007,0,0,40,0,-40
6008,1,0,87,0,-87
6009,1,0,21,0,-21
6010,1,1,494,1443,949
6011,0,0,25,0,-25
6012,0,0,25,0,-25
6013,1,0,80,0,-80
6014,1,0,4,0,-4
6015,0,0,24,0,-24
6016,1,0,38,0,-38
6017,0,0,26,0,-26
6018,1,1,239,1986,1747
6019,1,1,239,1371,1132
6020,1,1,437,2223,1786
6021,1,0,18,0,-18
6022,1,0,54,0,-54
6023,1,1,736,1829,1093
6024,1,1,343,1443,1100
6025,1,0,14,0,-14
6026,1,1,844,1401,557
6027,0,0,40,0,-40
6028,1,0,71,0,-71
6029,1,0,18,0,-18
6030,0,0,25,0,-25
6031,1,1,252,1468,1216
6032,1,0,9,0,-9
6033,1,0,2,0,-2
6034,0,0,6,0,-6
6035,1,0,48,0,-48
6036,1,1,245,1326,1081
6037,1,1,890,2050,1160
6038,0,0,22,0,-22
6039,0,0,38,0,-38
6040,0,0,28,0,-28
6041,0,0,14,0,-14
6042,1,0,48,0,-48
6043,1,0,46,0,-46
6044,1,0,8,0,-8
6045,1,1,152,1729,1577
6046,1,1,1272,1339,67
6047,1,0,103,0,-103
6048,0,0,8,0,-8
6049,1,0,43,0,-43
6050,1,0,26,0,-26
6051,0,0,47,0,-47
6052,1,0,28,0,-28
6053,0,0,44,0,-44
6054,0,0,112,0,-112
6055,1,0,105,0,-105
6056,0,0,2,0,-2
6057,1,0,55,0,-55
6058,0,0,110,0,-110
6059,0,0,2,0,-2
6060,1,1,642,1605,963
6061,1,0,152,0,-152
6062,1,0,14,0,-14
6063,1,0,61,0,-61
6064,1,0,8,0,-8
6065,1,1,18,1317,1299
6066,1,0,31,0,-31
6067,1,1,699,1374,675
6068,0,0,3,0,-3
6069,1,0,9,0,-9
6070,1,0,101,0,-101
6071,1,0,58,0,-58
6072,1,1,157,1285,1128
6073,1,1,399,1718,1319
6074,1,0,17,0,-17
6075,1,1,280,2971,2691
6076,1,1,786,1674,888
6077,0,0,93,0,-93
6078,0,0,17,0,-17
6079,1,1,305,3520,3215
6080,0,0,26,0,-26
6081,1,1,467,1411,944
6082,1,1,1453,1655,202
6083,0,0,39,0,-39
6084,1,0,114,0,-114
6085,0,0,42,0,-42
6086,0,0,31,0,-31
6087,1,0,56,0,-56
6088,0,0,16,0,-16
6089,1,0,48,0,-48
6090,1,1,200,1437,1237
6091,1,1,634,1518,884
6092,0,0,50,0,-50
6093,0,0,88,0,-88
6094,0,0,24,0,-24
6095,1,0,7,0,-7
6096,0,0,107,0,-107
6097,0,0,63,0,-63
6098,1,1,463,1367,904
6099,0,0,50,0,-50
6100,1,1,93,1434,1341
6101,0,0,66,0,-66
6102,1,0,62,0,-62
6103,0,0,6,0,-6
6104,1,0,29,0,-29
6105,0,0,75,0,-75
6106,1,1,344,1787,1443
6107,1,0,111,0,-111
6108,0,0,1,0,-1
6109,0,0,38,0,-38
6110,0,0,7,0,-7
6111,1,1,305,1323,1018
6112,1,1,41,1267,1226
6113,1,0,8,0,-8
6114,0,0,20,0,-20
6115,0,0,7,0,-7
6116,1,1,70,1492,1422
6117,1,0,50,0,-50
6118,0,0,9,0,-9
6119,1,1,38,1683,1645
6120,0,0,27,0,-27
6121,1,0,71,0,-71
6122,1,0,75,0,-75
6123,1,0,132,0,-132
6124,0,0,47,0,-47
6125,0,0,23,0,-23
6126,0,0,51,0,-51
6127,1,0,88,0,-88
6128,0,0,69,0,-69
6129,1,1,502,2705,2203
6130,1,0,13,0,-13
6131,0,0,18,0,-18
6132,1,1,187,1254,1067
6133,1,1,168,4564,4396
6134,1,1,411,2160,1749
6135,0,0,21,0,-21
6136,0,0,3,0,-3
6137,1,0,8,0,-8
6138,0,0,54,0,-54
6139,1,0,9,0,-9
6140,0,0,11,0,-11
6141,0,0,60,0,-60
6142,1,0,58,0,-58
6143,0,0,5,0,-5
6144,1,1,77,1903,1826
6145,0,0,64,0,-64
6146,1,0,24,0,-24
6147,0,0,40,0,-40
6148,1,0,37,0,-37
6149,1,0,103,0,-103
6150,0,0,241,0,-241
6151,1,0,76,0,-76
6152,0,0,27,0,-27
6153,1,1,831,1683,852
6154,0,0,0,0,0
6155,1,0,31,0,-31
6156,1,0,16,0,-16
6157,1,1,152,1244,1092
6158,1,0,43,0,-43
6159,0,0,8,0,-8
6160,1,1,926,1851,925
6161,1,1,194,1598,1404
6162,1,1,239,1336,1097
6163,0,0,1,0,-1
6164,0,0,76,0,-76
6165,0,0,79,0,-79
6166,1,1,807,1524,717
6167,0,0,23,0,-23
6168,1,1,51,2939,2888
6169,1,0,7,0,-7
6170,1,0,14,0,-14
6171,1,1,225,1476,1251
6172,0,0,3,0,-3
6173,1,0,21,0,-21
6174,0,0,31,0,-31
6175,1,1,262,1262,1000
6176,1,1,68,1548,1480
6177,1,1,386,1512,1126
6178,1,1,463,1462,999
6179,1,0,150,0,-150
6180,1,1,49,1350,1301
6181,1,1,329,2260,1931
6182,1,1,849,1363,514
6183,1,1,617,1461,844
6184,1,1,801,1737,936
6185,1,0,17,0,-17
6186,0,0,8,0,-8
6187,1,0,2,0,-2
6188,1,1,238,1833,1595
6189,1,1,59,1301,1242
6190,1,1,387,1263,876
6191,1,0,4,0,-4
6192,0,0,86,0,-86
6193,1,1,362,1830,1468
6194,1,1,221,1360,1139
6195,0,0,33,0,-33
6196,0,0,25,0,-25
6197,1,0,114,0,-114
6198,0,0,114,0,-114
6199,1,1,1393,1307,-86
6200,1,1,1192,2237,1045
6201,1,1,468,1281,813
6202,1,0,45,0,-45
6203,0,0,166,0,-166
6204,1,0,15,0,-15
6205,0,0,8,0,-8
6206,1,0,39,0,-39
6207,1,1,1265,1259,-6
6208,1,1,379,1238,859
6209,1,0,32,0,-32
6210,1,0,6,0,-6
6211,0,0,15,0,-15
6212,0,0,205,0,-205
6213,1,0,79,0,-79
6214,1,0,37,0,-37
6215,0,0,87,0,-87
6216,0,0,30,0,-30
6217,1,1,794,1562,768
6218,0,0,34,0,-34
6219,0,0,41,0,-41
6220,1,1,64,1931,1867
6221,0,0,49,0,-49
6222,0,0,73,0,-73
6223,0,0,35,0,-35
6224,0,0,35,0,-35
6225,1,1,325,1266,941
6226,1,1,1548,1309,-239
6227,1,1,171,1332,1161
6228,0,0,95,0,-95
6229,1,0,17,0,-17
6230,1,1,1148,1415,267
6231,0,0,21,0,-21
6232,0,0,95,0,-95
6233,1,0,5,0,-5
6234,0,0,146,0,-146
6235,1,0,158,0,-158
6236,0,0,24,0,-24
6237,0,0,103,0,-103
6238,1,0,227,0,-227
6239,0,0,0,0,0
6240,0,0,78,0,-78
6241,1,0,95,0,-95
6242,1,1,541,1533,992
6243,0,0,21,0,-21
6244,0,0,55,0,-55
6245,1,0,26,0,-26
6246,0,0,103,0,-103
6247,0,0,27,0,-27
6248,0,0,55,0,-55
6249,1,1,921,1331,410
6250,1,0,7,0,-7
6251,1,0,189,0,-189
6252,1,0,66,0,-66
6253,1,0,36,0,-36
6254,0,0,170,0,-170
6255,0,0,42,0,-42
6256,1,1,20,1771,1751
6257,1,1,322,1342,1020
6258,1,1,267,1314,1047
6259,0,0,101,0,-101
6260,0,0,12,0,-12
6261,1,0,44,0,-44
6262,1,0,38,0,-38
6263,1,0,113,0,-113
6264,1,1,27,1463,1436
6265,1,0,13,0,-13
6266,0,0,52,0,-52
6267,1,1,1892,2710,818
6268,0,0,74,0,-74
6269,1,1,95,1323,1228
6270,1,1,229,1256,1027
6271,1,0,14,0,-14
6272,1,0,27,0,-27
6273,1,0,1,0,-1
6274,1,1,58,1450,1392
6275,1,0,3,0,-3
6276,0,0,14,0,-14
6277,1,0,41,0,-41
6278,1,1,129,1494,1365
6279,0,0,116,0,-116
6280,0,0,21,0,-21
6281,0,0,118,0,-118
6282,1,0,38,0,-38
6283,1,1,272,1372,1100
6284,1,1,640,1491,851
6285,1,1,222,1430,1208
6286,1,0,12,0,-12
6287,1,0,17,0,-17
6288,0,0,75,0,-75
6289,0,0,123,0,-123
6290,0,0,6,0,-6
6291,0,0,88,0,-88
6292,1,1,294,1377,1083
6293,1,1,412,1311,899
6294,0,0,76,0,-76
6295,1,0,37,0,-37
6296,0,0,4,0,-4
6297,1,1,598,1357,759
6298,1,0,47,0,-47
6299,0,0,14,0,-14
6300,1,0,3,0,-3
6301,1,0,24,0,-24
6302,1,1,1182,1555,373
6303,0,0,42,0,-42
6304,1,1,132,1298,1166
6305,1,0,198,0,-198
6306,0,0,60,0,-60
6307,1,1,825,1421,596
6308,1,0,87,0,-87
6309,0,0,126,0,-126
6310,0,0,44,0,-44
6311,1,1,1587,1243,-344
6312,1,0,200,0,-200
6313,1,1,822,1347,525
6314,0,0,393,0,-393
6315,1,1,219,1609,1390
6316,0,0,122,0,-122
6317,0,0,2,0,-2
6318,1,1,207,1424,1217
6319,1,0,6,0,-6
6320,1,1,564,1323,759
6321,0,0,50,0,-50
6322,1,1,1229,1344,115
6323,1,1,476,1622,1146
6324,1,0,22,0,-22
6325,1,0,243,0,-243
6326,1,0,61,0,-61
6327,0,0,26,0,-26
6328,1,1,201,1444,1243
6329,1,0,4,0,-4
6330,1,0,46,0,-46
6331,1,0,12,0,-12
6332,0,0,14,0,-14
6333,1,1,393,2470,2077
6334,0,0,46,0,-46
6335,1,1,506,1329,823
6336,0,0,78,0,-78
6337,1,0,5,0,-5
6338,1,1,1069,1634,565
6339,1,1,68,2014,1946
6340,1,1,66,1365,1299
6341,0,0,68,0,-68
6342,1,0,13,0,-13
6343,0,0,11,0,-11
6344,0,0,117,0,-117
6345,0,0,59,0,-59
6346,1,1,143,1401,1258
6347,1,0,3,0,-3
6348,1,0,38,0,-38
6349,1,1,751,1265,514
6350,1,1,257,1396,1139
6351,0,0,92,0,-92
6352,1,1,422,1471,1049
6353,0,0,132,0,-132
6354,1,0,70,0,-70
6355,0,0,132,0,-132
6356,1,0,74,0,-74
6357,0,0,58,0,-58
6358,0,0,96,0,-96
6359,0,0,33,0,-33
6360,1,0,52,0,-52
6361,0,0,23,0,-23
6362,1,0,27,0,-27
6363,1,1,149,1308,1159
6364,1,1,316,1334,1018
6365,1,1,170,1303,1133
6366,1,1,237,1264,1027
6367,0,0,48,0,-48
6368,0,0,1,0,-1
6369,0,0,1,0,-1
6370,0,0,29,0,-29
6371,0,0,28,0,-28
6372,1,1,833,1482,649
6373,1,1,527,1436,909
6374,1,0,41,0,-41
6375,0,0,20,0,-20
6376,0,0,72,0,-72
6377,1,1,411,1709,1298
6378,0,0,112,0,-112
6379,0,0,55,0,-55
6380,1,1,407,1489,1082
6381,0,0,83,0,-83
6382,1,0,20,0,-20
6383,0,0,52,0,-52
6384,0,0,113,0,-113
6385,0,0,15,0,-15
6386,0,0,90,0,-90
6387,0,0,11,0,-11
6388,0,0,50,0,-50
6389,1,0,7,0,-7
6390,1,1,1576,1240,-336
6391,1,1,481,1241,760
6392,1,1,529,1428,899
6393,1,1,341,1640,1299
6394,1,0,4,0,-4
6395,0,0,11,0,-11
6396,1,0,42,0,-42
6397,0,0,4,0,-4
6398,1,1,270,1867,1597
6399,1,1,260,2323,2063
6400,1,1,1244,1358,114
6401,1,0,38,0,-38
6402,0,0,47,0,-47
6403,0,0,81,0,-81
6404,1,0,23,0,-23
6405,0,0,170,0,-170
6406,0,0,29,0,-29
6407,0,0,29,0,-29
6408,0,0,82,0,-82
6409,1,1,112,1458,1346
6410,1,0,5,0,-5
6411,1,0,162,0,-162
6412,1,0,45,0,-45
6413,0,0,16,0,-16
6414,0,0,39,0,-39
6415,1,0,6,0,-6
6416,1,0,3,0,-3
6417,0,0,95,0,-95
6418,1,1,537,1707,1170
6419,0,0,225,0,-225
6420,1,0,37,0,-37
6421,1,1,408,1305,897
6422,1,0,191,0,-191
6423,1,0,50,0,-50
6424,1,1,806,1279,473
6425,1,1,486,1606,1120
6426,0,0,8,0,-8
6427,0,0,57,0,-57
